"methods","samples.omega","samples.phi","samples.logsigma","samples.logA"
"Curve matching and delay reconstruction",0.0136274444855351,0.317626354073879,-1.80948407927089,0.576441438524905
"Curve matching and delay reconstruction",0.0136274444855351,0.317626354073879,-1.80948407927089,0.576441438524905
"Curve matching and delay reconstruction",0.0138567772825268,0.266637005774159,-1.13593791252071,0.576268579230056
"Curve matching and delay reconstruction",0.0124946505579926,0.647946650333147,-1.41049574111137,0.917717817254864
"Curve matching and delay reconstruction",0.0123453751301787,0.495331509715753,-1.34468192069266,0.626453620213442
"Curve matching and delay reconstruction",0.0127934968065939,0.399384242153173,-1.17729902949487,0.4428135518238
"Curve matching and delay reconstruction",0.0128066708827063,0.528513767795324,-1.27143026533959,0.401640977993274
"Curve matching and delay reconstruction",0.0127218581050676,0.646551028093527,-1.16653618203172,0.51896151465503
"Curve matching and delay reconstruction",0.0131628852861945,0.423651071087688,-1.07423673124478,0.325005732996379
"Curve matching and delay reconstruction",0.0131628852861945,0.423651071087688,-1.07423673124478,0.325005732996379
"Curve matching and delay reconstruction",0.0137666016686487,0.350996460663278,-2.64924707456331,0.562664429736245
"Curve matching and delay reconstruction",0.0141026052524152,0.143107130843026,-2.02977028298736,0.445830771891266
"Curve matching and delay reconstruction",0.0146711760733292,0.0488513666998747,-2.97120703444688,0.651106941323249
"Curve matching and delay reconstruction",0.0119944357402185,0.678072242011859,-1.45807481964536,0.542112970503522
"Curve matching and delay reconstruction",0.0119944357402185,0.678072242011859,-1.45807481964536,0.542112970503522
"Curve matching and delay reconstruction",0.0144048194008929,0.0789977681043504,-1.07684094648706,0.430951527104853
"Curve matching and delay reconstruction",0.0144048194008929,0.0789977681043504,-1.07684094648706,0.430951527104853
"Curve matching and delay reconstruction",0.0144048194008929,0.0789977681043504,-1.07684094648706,0.430951527104853
"Curve matching and delay reconstruction",0.0130419697709556,0.6439378479078,-1.2005234601785,0.359700024298291
"Curve matching and delay reconstruction",0.0130419697709556,0.6439378479078,-1.2005234601785,0.359700024298291
"Curve matching and delay reconstruction",0.0117953272236722,0.89191639641635,-1.37930664095645,0.514106570198432
"Curve matching and delay reconstruction",0.0117953272236722,0.89191639641635,-1.37930664095645,0.514106570198432
"Curve matching and delay reconstruction",0.0117953272236722,0.89191639641635,-1.37930664095645,0.514106570198432
"Curve matching and delay reconstruction",0.0117953272236722,0.89191639641635,-1.37930664095645,0.514106570198432
"Curve matching and delay reconstruction",0.0133259329331707,0.312703885823729,-1.20601565777583,0.416415074517829
"Curve matching and delay reconstruction",0.0128650741557238,0.394481841683732,-1.25010786679997,0.409681820685746
"Curve matching and delay reconstruction",0.0124054945364929,0.775393772040206,-1.95091925713171,0.361446196118627
"Curve matching and delay reconstruction",0.0128474855592191,0.820869781175054,-2.16822720962679,0.423823424612492
"Curve matching and delay reconstruction",0.0128672508735739,0.322282565708667,-2.14163012467651,0.416241442564146
"Curve matching and delay reconstruction",0.0123880977975076,0.617126345772397,-2.45633871267236,0.286596927518128
"Curve matching and delay reconstruction",0.0117933126504511,0.805715955684045,-0.92328085463415,0.591952618958516
"Curve matching and delay reconstruction",0.0117933126504511,0.805715955684045,-0.92328085463415,0.591952618958516
"Curve matching and delay reconstruction",0.0117933126504511,0.805715955684045,-0.92328085463415,0.591952618958516
"Curve matching and delay reconstruction",0.0117933126504511,0.805715955684045,-0.92328085463415,0.591952618958516
"Curve matching and delay reconstruction",0.0117933126504511,0.805715955684045,-0.92328085463415,0.591952618958516
"Curve matching and delay reconstruction",0.0117933126504511,0.805715955684045,-0.92328085463415,0.591952618958516
"Curve matching and delay reconstruction",0.0117933126504511,0.805715955684045,-0.92328085463415,0.591952618958516
"Curve matching and delay reconstruction",0.0117933126504511,0.805715955684045,-0.92328085463415,0.591952618958516
"Curve matching and delay reconstruction",0.0117933126504511,0.805715955684045,-0.92328085463415,0.591952618958516
"Curve matching and delay reconstruction",0.0117933126504511,0.805715955684045,-0.92328085463415,0.591952618958516
"Curve matching and delay reconstruction",0.0115117164893353,1.15102425173352,-1.56158826091164,0.504244112936994
"Curve matching and delay reconstruction",0.0116906170664632,1.10467472596701,-1.99170465473212,0.686425615390154
"Curve matching and delay reconstruction",0.0118921720670475,1.09287669102003,-2.72572474672617,0.798892546606908
"Curve matching and delay reconstruction",0.0116906170664632,1.10467472596701,-1.99170465473212,0.686425615390154
"Curve matching and delay reconstruction",0.0116906170664632,1.10467472596701,-1.99170465473212,0.686425615390154
"Curve matching and delay reconstruction",0.0119220434845028,0.870494594125795,-1.95039582715787,0.444020693413775
"Curve matching and delay reconstruction",0.012409396176727,0.653747437504393,-1.9019648329029,0.467565810467716
"Curve matching and delay reconstruction",0.012409396176727,0.653747437504393,-1.9019648329029,0.467565810467716
"Curve matching and delay reconstruction",0.0116906170664632,1.10467472596701,-1.99170465473212,0.686425615390154
"Curve matching and delay reconstruction",0.0116906170664632,1.10467472596701,-1.99170465473212,0.686425615390154
"Curve matching and delay reconstruction",0.0115469187917965,1.18731211882701,-1.89357890796805,0.619546748937439
"Curve matching and delay reconstruction",0.0121114416010422,0.526181096565451,-2.70457553003395,0.70029793349962
"Curve matching and delay reconstruction",0.0116906170664632,1.10467472596701,-1.99170465473212,0.686425615390154
"Curve matching and delay reconstruction",0.011567059406546,0.818095028602556,-2.15544056099191,0.695223799967095
"Curve matching and delay reconstruction",0.011567059406546,0.818095028602556,-2.15544056099191,0.695223799967095
"Curve matching and delay reconstruction",0.0120484080267723,0.96895729405419,-1.08640099621071,0.699861879623612
"Curve matching and delay reconstruction",0.0123891660113152,0.780788888050703,-1.71136157350778,0.677029748227636
"Curve matching and delay reconstruction",0.0126483048201105,0.790495730857374,-1.69931529635007,0.766353557778194
"Curve matching and delay reconstruction",0.0128199913305237,0.782294205413076,-1.80240885355795,0.89960822070181
"Curve matching and delay reconstruction",0.0125372464812259,0.938236295978926,-1.62916830414406,0.896078278815881
"Curve matching and delay reconstruction",0.0139251873468903,0.357601344282411,-1.69413594634649,0.825448853213839
"Curve matching and delay reconstruction",0.0139251873468903,0.357601344282411,-1.69413594634649,0.825448853213839
"Curve matching and delay reconstruction",0.0139458618548643,0.393461514091056,-1.46514225445462,0.770416562951763
"Curve matching and delay reconstruction",0.0133801096224546,0.381970335679022,-1.03032282331053,0.770837503128681
"Curve matching and delay reconstruction",0.0133801096224546,0.381970335679022,-1.03032282331053,0.770837503128681
"Curve matching and delay reconstruction",0.0130590456763792,0.281046929854478,-1.84289560624625,0.61424930357912
"Curve matching and delay reconstruction",0.0121145259479936,0.536644647168274,-1.81656106053439,0.711909158698944
"Curve matching and delay reconstruction",0.012918497865694,0.309381948091926,-1.64742359064867,0.745757748245237
"Curve matching and delay reconstruction",0.0138304589662656,0.0114888332618882,-1.97487762756136,0.456040715120397
"Curve matching and delay reconstruction",0.012304016562887,0.554572024291629,-2.25622415435521,0.575503709697124
"Curve matching and delay reconstruction",0.0124774985186176,0.827780405359007,-1.70185370180089,0.693601486556468
"Curve matching and delay reconstruction",0.0118072287700215,0.898165903702355,-2.11382165738002,0.691525833932775
"Curve matching and delay reconstruction",0.0116990790534835,0.72868909011556,-2.09046402224098,0.688143444583656
"Curve matching and delay reconstruction",0.0116906170664632,1.10467472596701,-1.99170465473212,0.686425615390154
"Curve matching and delay reconstruction",0.0116914492855345,1.13509851135776,-1.91549359585723,0.497040369592223
"Curve matching and delay reconstruction",0.0116906170664632,1.10467472596701,-1.99170465473212,0.686425615390154
"Curve matching and delay reconstruction",0.0117339627152168,0.813888817536628,-2.12271918424865,0.527974936948718
"Curve matching and delay reconstruction",0.0125611710681155,0.828676616968887,-2.68070720622173,0.424860831788379
"Curve matching and delay reconstruction",0.0130965193478815,0.280994709252549,-1.71336812599198,0.366283739148457
"Curve matching and delay reconstruction",0.013601766796942,0.144527537267216,-0.851587289306563,0.405620364640318
"Curve matching and delay reconstruction",0.0141033311700868,0.226363022033239,-0.92000218772712,0.622546551110652
"Curve matching and delay reconstruction",0.0141033311700868,0.226363022033239,-0.92000218772712,0.622546551110652
"Curve matching and delay reconstruction",0.0141033311700868,0.226363022033239,-0.92000218772712,0.622546551110652
"Curve matching and delay reconstruction",0.0129571494247035,0.433435816260112,-1.25317479147255,0.702031259583931
"Curve matching and delay reconstruction",0.0129571494247035,0.433435816260112,-1.25317479147255,0.702031259583931
"Curve matching and delay reconstruction",0.0119413034316601,0.793999448708705,-1.39337631306591,0.852592967362903
"Curve matching and delay reconstruction",0.0115208167648944,0.899018132430992,-1.50726089218589,0.704732697826349
"Curve matching and delay reconstruction",0.0127217639009573,0.670887993380503,-0.69570087485803,0.735272372908846
"Curve matching and delay reconstruction",0.0124068674641692,0.735650299525091,-1.61629855294291,0.733275368787446
"Curve matching and delay reconstruction",0.0134541208602145,0.426510272668717,-1.25076605122867,0.64323867359568
"Curve matching and delay reconstruction",0.0138077123182296,0.45997346855154,-0.892478759799191,0.563832983538346
"Curve matching and delay reconstruction",0.013729513591653,0.489600941672597,-0.778783248656735,0.502363611769215
"Curve matching and delay reconstruction",0.0126898134110011,0.86719291624093,-1.41617741612251,0.459329476494274
"Curve matching and delay reconstruction",0.0141388647246585,0.0669987841348197,-1.35002536700518,0.651310721357681
"Curve matching and delay reconstruction",0.0140479636524794,0.056457049541146,-1.74961730966161,0.820022151315121
"Curve matching and delay reconstruction",0.0129542571393735,0.682101888361544,-0.994510827225244,0.54756316115832
"Curve matching and delay reconstruction",0.0129542571393735,0.682101888361544,-0.994510827225244,0.54756316115832
"Curve matching and delay reconstruction",0.0129542571393735,0.682101888361544,-0.994510827225244,0.54756316115832
"Curve matching and delay reconstruction",0.0113683716042009,0.940907055109263,-2.2266473735437,0.696985851301879
"Curve matching and delay reconstruction",0.012675696247605,0.554464446099111,-1.84148558735201,0.917023391711005
"Curve matching and delay reconstruction",0.0115386053889232,0.906001355473536,-2.34912035894463,0.716370682127649
"Curve matching and delay reconstruction",0.0113683716042009,0.940907055109263,-2.2266473735437,0.696985851301879
"Curve matching and delay reconstruction",0.0119252310188842,0.733984979848906,-1.95289723687241,0.684304539954667
"Curve matching and delay reconstruction",0.0133442081075333,0.550546123164237,-1.19324491284925,0.462115116581718
"Curve matching and delay reconstruction",0.0130686466494202,0.719032585530851,-0.790343738633039,0.644142319109209
"Curve matching and delay reconstruction",0.0130686466494202,0.719032585530851,-0.790343738633039,0.644142319109209
"Curve matching and delay reconstruction",0.0142319769399904,0.172683125142736,-0.93473544234978,0.724256069214964
"Curve matching and delay reconstruction",0.0134648137733257,0.428152769737668,-1.45074321512913,0.680847557143841
"Curve matching and delay reconstruction",0.0118588161639903,1.01022436336016,-2.12270138484084,0.797314840048756
"Curve matching and delay reconstruction",0.0113319262010059,1.20532430382218,-1.70549255903794,0.788867382701719
"Curve matching and delay reconstruction",0.0113319262010059,1.20532430382218,-1.70549255903794,0.788867382701719
"Curve matching and delay reconstruction",0.0120284435319436,0.681568957721735,-1.94710197452909,0.727860862530132
"Curve matching and delay reconstruction",0.0119610467398488,0.648706730973383,-2.24362085637011,0.578935085537429
"Curve matching and delay reconstruction",0.0132576103124489,0.373360650324815,-1.69123542692939,0.661400073968133
"Curve matching and delay reconstruction",0.0141860000574994,0.160605342886966,-1.7645995706059,0.743213054534942
"Curve matching and delay reconstruction",0.0132576103124489,0.373360650324815,-1.69123542692939,0.661400073968133
"Curve matching and delay reconstruction",0.0132576103124489,0.373360650324815,-1.69123542692939,0.661400073968133
"Curve matching and delay reconstruction",0.0128567913762935,0.423401333006934,-1.187282441347,0.473206095226078
"Curve matching and delay reconstruction",0.01377642269893,0.0973820530668321,-1.29411457944761,0.882604357729466
"Curve matching and delay reconstruction",0.0127681219372878,0.414988838218707,-1.48791635961634,0.798926629652181
"Curve matching and delay reconstruction",0.0127681219372878,0.414988838218707,-1.48791635961634,0.798926629652181
"Curve matching and delay reconstruction",0.0129030101258283,0.52433529757383,-2.37459567343705,0.322859155678334
"Curve matching and delay reconstruction",0.01299790787527,0.471365376820983,-2.46101866402678,0.501274225961553
"Curve matching and delay reconstruction",0.0120101340765548,1.10350952860095,-0.703865129173059,0.613822569572702
"Curve matching and delay reconstruction",0.0120101340765548,1.10350952860095,-0.703865129173059,0.613822569572702
"Curve matching and delay reconstruction",0.0120101340765548,1.10350952860095,-0.703865129173059,0.613822569572702
"Curve matching and delay reconstruction",0.0120665924913794,0.887012779143731,-0.576399836843902,0.772059876627322
"Curve matching and delay reconstruction",0.0120101340765548,1.10350952860095,-0.703865129173059,0.613822569572702
"Curve matching and delay reconstruction",0.0120101340765548,1.10350952860095,-0.703865129173059,0.613822569572702
"Curve matching and delay reconstruction",0.0120101340765548,1.10350952860095,-0.703865129173059,0.613822569572702
"Curve matching and delay reconstruction",0.0117157766095695,1.11791411699064,-0.762628612242258,0.689640597571976
"Curve matching and delay reconstruction",0.0130253753042042,0.370790222435279,-0.979877165445423,0.586874000043611
"Curve matching and delay reconstruction",0.0133967238407538,0.136513245259645,-1.14945149556124,0.429462685481835
"Curve matching and delay reconstruction",0.0120101340765548,1.10350952860095,-0.703865129173059,0.613822569572702
"Curve matching and delay reconstruction",0.0120101340765548,1.10350952860095,-0.703865129173059,0.613822569572702
"Curve matching and delay reconstruction",0.0110831598099784,1.26100866767317,-0.600817952527844,0.624731896675495
"Curve matching and delay reconstruction",0.0120101340765548,1.10350952860095,-0.703865129173059,0.613822569572702
"Curve matching and delay reconstruction",0.0120101340765548,1.10350952860095,-0.703865129173059,0.613822569572702
"Curve matching and delay reconstruction",0.0141188304003525,0.206122886592283,-1.00206345338745,0.732146072037785
"Curve matching and delay reconstruction",0.0141188304003525,0.206122886592283,-1.00206345338745,0.732146072037785
"Curve matching and delay reconstruction",0.0141188304003525,0.206122886592283,-1.00206345338745,0.732146072037785
"Curve matching and delay reconstruction",0.0126009682024034,0.710789250057741,-0.510384786351476,0.592021403339778
"Curve matching and delay reconstruction",0.0136942347944375,0.270205573051298,-1.16680509697792,0.681835380466327
"Curve matching and delay reconstruction",0.0117788673183506,1.20786761736403,-0.775183813713188,0.766808153474273
"Curve matching and delay reconstruction",0.0117788673183506,1.20786761736403,-0.775183813713188,0.766808153474273
"Curve matching and delay reconstruction",0.0112836314763875,0.958946933576106,-0.554059282421894,0.763172747230668
"Curve matching and delay reconstruction",0.0127183437047677,0.342744636660229,-1.80758199437141,0.47917582618161
"Curve matching and delay reconstruction",0.0129884943455932,0.409687287773508,-1.57805618697308,0.381505889821101
"Curve matching and delay reconstruction",0.0134435624999869,0.317013574982913,-1.58112608066915,0.331257660915658
"Curve matching and delay reconstruction",0.0134435624999869,0.317013574982913,-1.58112608066915,0.331257660915658
"Curve matching and delay reconstruction",0.0134435624999869,0.317013574982913,-1.58112608066915,0.331257660915658
"Curve matching and delay reconstruction",0.0134435624999869,0.317013574982913,-1.58112608066915,0.331257660915658
"Curve matching and delay reconstruction",0.0128359966508256,0.727096046389419,-0.956050810202064,0.659992171784391
"Curve matching and delay reconstruction",0.0129709259873994,0.404758184069939,-1.19788641478391,0.541997980275789
"Curve matching and delay reconstruction",0.0124342173884166,0.686977461628911,-1.00034747352458,0.631716146129435
"Curve matching and delay reconstruction",0.0125012234036418,0.820404935906005,-1.25416079783388,0.642975336746109
"Curve matching and delay reconstruction",0.0133744579515023,0.711139570824007,-1.51289182423902,0.786369242675747
"Curve matching and delay reconstruction",0.0134769630511055,0.568505405116644,-0.468023660365317,0.729262133066159
"Curve matching and delay reconstruction",0.011620994321893,1.12957794350049,-1.20687892707467,0.670065221760757
"Curve matching and delay reconstruction",0.0123440265885941,0.87236597429963,-1.45082367078875,0.519115303385493
"Curve matching and delay reconstruction",0.0129288159550506,0.661171531583049,-0.75275606350878,0.848574602669244
"Curve matching and delay reconstruction",0.011620994321893,1.12957794350049,-1.20687892707467,0.670065221760757
"Curve matching and delay reconstruction",0.011620994321893,1.12957794350049,-1.20687892707467,0.670065221760757
"Curve matching and delay reconstruction",0.0132503379313826,0.601754019025145,-1.15058555883308,0.591539672806739
"Curve matching and delay reconstruction",0.0132503379313826,0.601754019025145,-1.15058555883308,0.591539672806739
"Curve matching and delay reconstruction",0.0132503379313826,0.601754019025145,-1.15058555883308,0.591539672806739
"Curve matching and delay reconstruction",0.0134349469289847,0.701166538138552,-1.75681057597962,0.682528501189214
"Curve matching and delay reconstruction",0.0140172848932044,0.465378790042299,-1.97048798995555,0.466321539045036
"Curve matching and delay reconstruction",0.0129548390674089,0.60956336496856,-1.2654126270847,0.695374509739898
"Curve matching and delay reconstruction",0.0135023909588384,0.207003352291897,-1.05357203723319,0.716229985592137
"Curve matching and delay reconstruction",0.0129760045554688,0.657099581186155,-1.09915294221055,0.818538153690981
"Curve matching and delay reconstruction",0.011442396587525,1.1019424430037,-0.945667646484074,0.531392271573452
"Curve matching and delay reconstruction",0.0115736730171309,0.852425384974256,-1.32598499677567,0.298112019711016
"Curve matching and delay reconstruction",0.0115736730171309,0.852425384974256,-1.32598499677567,0.298112019711016
"Curve matching and delay reconstruction",0.0115736730171309,0.852425384974256,-1.32598499677567,0.298112019711016
"Curve matching and delay reconstruction",0.0115736730171309,0.852425384974256,-1.32598499677567,0.298112019711016
"Curve matching and delay reconstruction",0.0123138593786023,0.588093476019652,-1.20619561827724,0.382744836897742
"Curve matching and delay reconstruction",0.0125509144898041,0.601191701800352,-1.49565359906335,0.296879332209566
"Curve matching and delay reconstruction",0.0116836371997455,1.2241969900349,-1.14663326874443,0.66008299445934
"Curve matching and delay reconstruction",0.0116836371997455,1.2241969900349,-1.14663326874443,0.66008299445934
"Curve matching and delay reconstruction",0.0128756086552894,0.841059375582756,-0.9960516247932,0.562284061319314
"Curve matching and delay reconstruction",0.0120365252392729,0.897451918305706,-1.07510722772972,0.766432589543838
"Curve matching and delay reconstruction",0.013090034905979,0.509639062756549,-1.1877109585136,0.723196681257355
"Curve matching and delay reconstruction",0.0117339978334187,0.990501776543009,-1.22991158857111,0.81349616236404
"Curve matching and delay reconstruction",0.0117339978334187,0.990501776543009,-1.22991158857111,0.81349616236404
"Curve matching and delay reconstruction",0.0120228092256223,0.983401322464952,-1.5670596739875,0.652824329487542
"Curve matching and delay reconstruction",0.011818817611098,0.924011743004465,-1.32770896198428,0.828932308238667
"Curve matching and delay reconstruction",0.0124491341530755,0.640969365276372,-1.40203366397968,0.79522768790433
"Curve matching and delay reconstruction",0.0128584340406244,0.724236256696487,-1.7293094398012,0.701990844631332
"Curve matching and delay reconstruction",0.011925512082733,0.702033185151406,-2.05634339058139,0.895464287547983
"Curve matching and delay reconstruction",0.0136711229587373,0.412003799644893,-1.38066750727268,0.822671155253816
"Curve matching and delay reconstruction",0.0128868698647612,0.421357026526465,-1.33159556205789,0.518518311941769
"Curve matching and delay reconstruction",0.0128868698647612,0.421357026526465,-1.33159556205789,0.518518311941769
"Curve matching and delay reconstruction",0.0137345051483832,0.342096719845322,-0.841956781167923,0.896299924144186
"Curve matching and delay reconstruction",0.0128361356410343,0.644259824014963,-0.803118763310997,0.683811342771618
"Curve matching and delay reconstruction",0.0128361356410343,0.644259824014963,-0.803118763310997,0.683811342771618
"Curve matching and delay reconstruction",0.0128600941790392,0.741696654090426,-0.718082743210583,0.642822564805979
"Curve matching and delay reconstruction",0.0128600941790392,0.741696654090426,-0.718082743210583,0.642822564805979
"Curve matching and delay reconstruction",0.0128600941790392,0.741696654090426,-0.718082743210583,0.642822564805979
"Curve matching and delay reconstruction",0.0128600941790392,0.741696654090426,-0.718082743210583,0.642822564805979
"Curve matching and delay reconstruction",0.0128600941790392,0.741696654090426,-0.718082743210583,0.642822564805979
"Curve matching and delay reconstruction",0.0128600941790392,0.741696654090426,-0.718082743210583,0.642822564805979
"Curve matching and delay reconstruction",0.0128600941790392,0.741696654090426,-0.718082743210583,0.642822564805979
"Curve matching and delay reconstruction",0.0125792233823165,0.558146218383968,-1.03377263083525,0.326863406130309
"Curve matching and delay reconstruction",0.0125792233823165,0.558146218383968,-1.03377263083525,0.326863406130309
"Curve matching and delay reconstruction",0.0122400192379059,0.477828792300256,-1.00250197566746,0.497582803102192
"Curve matching and delay reconstruction",0.014099462177919,0.190650029600304,-1.95212325694256,0.756216865980161
"Curve matching and delay reconstruction",0.0138950144867593,0.320437949335305,-2.21429357198299,0.648071278486487
"Curve matching and delay reconstruction",0.0138039297605252,0.37918015278646,-1.15161974476245,0.94560969575539
"Curve matching and delay reconstruction",0.0134574721076156,0.361744646231117,-1.87609021623098,0.848191738935391
"Curve matching and delay reconstruction",0.0138039297605252,0.37918015278646,-1.15161974476245,0.94560969575539
"Curve matching and delay reconstruction",0.0132938596551775,0.538398518662851,-0.754042495544962,0.513299628195
"Curve matching and delay reconstruction",0.0132938596551775,0.538398518662851,-0.754042495544962,0.513299628195
"Curve matching and delay reconstruction",0.0133522674585829,0.308878522154913,-0.988065087615318,0.719656378188185
"Curve matching and delay reconstruction",0.0133522674585829,0.308878522154913,-0.988065087615318,0.719656378188185
"Curve matching and delay reconstruction",0.0133522674585829,0.308878522154913,-0.988065087615318,0.719656378188185
"Curve matching and delay reconstruction",0.012574906782489,0.757680273555199,-0.544748081805954,0.400203355388919
"Curve matching and delay reconstruction",0.013828563762853,0.411590642995433,-1.07957565296935,0.473827333249372
"Curve matching and delay reconstruction",0.0131733664172163,0.300494311779753,-1.10111604295637,0.588963820430392
"Curve matching and delay reconstruction",0.0131733664172163,0.300494311779753,-1.10111604295637,0.588963820430392
"Curve matching and delay reconstruction",0.0131733664172163,0.300494311779753,-1.10111604295637,0.588963820430392
"Curve matching and delay reconstruction",0.0120799867643904,0.884399015164063,-1.2994012829502,0.658735340218239
"Curve matching and delay reconstruction",0.0116439382229501,1.09885893607184,-1.16501565354174,0.410040109641058
"Curve matching and delay reconstruction",0.0119786419968124,1.00651492121765,-1.2088392833211,0.799006482628145
"Curve matching and delay reconstruction",0.0122518042759258,0.912597696582246,-1.34068769702181,0.706243327681842
"Curve matching and delay reconstruction",0.0119786419968124,1.00651492121765,-1.2088392833211,0.799006482628145
"Curve matching and delay reconstruction",0.0117417987522463,0.856376601034328,-0.614320750325256,0.731274017731086
"Curve matching and delay reconstruction",0.0117417987522463,0.856376601034328,-0.614320750325256,0.731274017731086
"Curve matching and delay reconstruction",0.0117417987522463,0.856376601034328,-0.614320750325256,0.731274017731086
"Curve matching and delay reconstruction",0.0137157657889962,0.456537783472893,-1.35824190118444,0.480697559729477
"Curve matching and delay reconstruction",0.0137157657889962,0.456537783472893,-1.35824190118444,0.480697559729477
"Curve matching and delay reconstruction",0.0118460847123497,0.929300060005496,-1.24205619514156,0.643442498885145
"Curve matching and delay reconstruction",0.0133231542782693,0.281709281649913,-0.599443648032993,0.537612401466045
"Curve matching and delay reconstruction",0.0122908710145478,0.790546434012097,-0.944438047557797,0.735829589068766
"Curve matching and delay reconstruction",0.0127065876924287,0.404761459112064,-1.07567706354982,0.750067589243383
"Curve matching and delay reconstruction",0.0123877106818838,0.434460677551777,-1.04279313706837,0.623907086204296
"Curve matching and delay reconstruction",0.0123877106818838,0.434460677551777,-1.04279313706837,0.623907086204296
"Curve matching and delay reconstruction",0.0123877106818838,0.434460677551777,-1.04279313706837,0.623907086204296
"Curve matching and delay reconstruction",0.0130258721575725,0.288569813823822,-0.657396534484312,0.646671626383861
"Curve matching and delay reconstruction",0.013796753680541,0.214383802190731,-1.90573673739868,0.768266848536811
"Curve matching and delay reconstruction",0.0125122768926458,0.730706398585382,-1.55334833503437,0.776791796200565
"Curve matching and delay reconstruction",0.0128013032338148,0.259923303997528,-1.16463212349454,0.626378106560402
"Curve matching and delay reconstruction",0.0128013032338148,0.259923303997528,-1.16463212349454,0.626378106560402
"Curve matching and delay reconstruction",0.0123170762401554,0.559827915379466,-1.21828128893428,0.70235033051448
"Curve matching and delay reconstruction",0.0123752152555095,0.418144605225512,-1.10533041423322,0.658243927280362
"Curve matching and delay reconstruction",0.0127316286240757,0.453028524891456,-1.17232028163594,0.727956628795832
"Curve matching and delay reconstruction",0.012819636027456,0.60385460596524,-1.49730099782012,0.826467806265489
"Curve matching and delay reconstruction",0.0133785601389016,0.172711834177527,-1.46054996116606,0.771960767852564
"Curve matching and delay reconstruction",0.0133785601389016,0.172711834177527,-1.46054996116606,0.771960767852564
"Curve matching and delay reconstruction",0.0122274425319213,0.569197934095976,-1.16892290802406,0.72496710517661
"Curve matching and delay reconstruction",0.0128013032338148,0.259923303997528,-1.16463212349454,0.626378106560402
"Curve matching and delay reconstruction",0.013113384417083,0.664842230013548,-0.894122063742123,0.605256389652339
"Curve matching and delay reconstruction",0.013113384417083,0.664842230013548,-0.894122063742123,0.605256389652339
"Curve matching and delay reconstruction",0.013113384417083,0.664842230013548,-0.894122063742123,0.605256389652339
"Curve matching and delay reconstruction",0.0137280228231157,0.580597123526512,-1.33665268485754,0.802651087299051
"Curve matching and delay reconstruction",0.0127014643905366,0.895087766047071,-2.51751090042585,0.790091357568874
